Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,Target_Q2,ActualOutput_Q2,Target_Q3,ActualOutput_Q3,Target_Q4,ActualOutput_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,ReasonforDeviation_Q1,CorrectiveAction_Q1,ReasonforDeviation_Q2,CorrectiveAction_Q2,ReasonforDeviation_Q3,CorrectiveAction_Q3,ReasonforDeviation_Q4,CorrectiveAction_Q4,UID
The Presidency,The Presidency,National,Administration,Private Office of the President,Annually,Percentage of 1.2 tn raised through the annual investment drive,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,80 %,,95,N/A,N/A,,,,,,,,,,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Quarterly,Number of analytical briefing reports produced on the implementation of the NSP on GBVF across government and society by DWYPD with oversight from Presidency,Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",3,3,3,3 analytical briefing reports were produced in alignment with the reports on the implementation of the Strategic Plan on GBVs,3,3,3,3,12,3,12,N/A,N/A,,None,None,N/A,N/A,N/A,N/A,N/A,N/A,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Quarterly,Number of bi-lateral agreements and multilateral agreements concluded with key partners,Non-Standardized,Not  Applicable,Priority 7: A better Africa and the World,"International Cooperation, Trade and Security cluster",0,0,3,3 signed by both parties bi-lateral agreements and multilateral agreements concluded with key partners such as trade agreements concluded,2,3,5,5,10,0,11,The target was overachieved by 1,N/A,,Indicator not applicable in the quarter under review,None,N/A,N/A,N/A,N/A,N/A,N/A,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Quarterly,"Number of engagements to mobilise society, promote social cohesion and accelerate social transformation",Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster",1,4,1,"Eight (8) engagements were reported and only five (5) met the requirements:  Women's day, Heritage day, Izimbizo, Welcoming of Banyana Banyana, Nelson Mandela day",1,2,1,1,4,4,10,The target was over achieved by 6,N/A,,None,None,N/A,N/A,N/A,N/A,N/A,N/A,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Quarterly,Number of ERRP reports on the implementation of the country’s socio-economic transformation programme,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,1,The report on the implementation of the ERRP is aligned to the ESEID report,0,0,1,1,2,0,2,N/A,N/A,,Indicator not applicable in the quarter under review,None,N/A,N/A,,,N/A,N/A,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Quarterly,"Number of multilateral forums either hosted by SA, or where SA engages actively to shape the agenda and outcomes of South Africa’s foreign policy",Non-Standardized,Not  Applicable,Priority 7: A better Africa and the World,"International Cooperation, Trade and Security cluster",1,2,1,"Only one multilateral forum met the standard in the TID, 2.  President Cyril Ramaphosa hosted the (EU) Council President",1,1,1,2,4,2,4,N/A,N/A,,None,None,N/A,N/A,N/A,N/A,N/A,N/A,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Quarterly,Number of performance Monitoring reports on the implementation of the PSEC workplan and decisions produced,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,1,It was assessed that the report and supporting evidence meets the requirement in the TID,0,,1,1,2,0,2,N/A,N/A,,Indicator not applicable in the quarter under review,None,N/A,N/A,,,N/A,N/A,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Quarterly,Number of priority reforms identified for enhancing the climate for business to operate,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,0,Not applicable for Quarter 2,2,0,3,5,5,0,5,N/A,N/A,,Indicator not applicable in the quarter under review,None,N/A,N/A,A report was provided in this regard as opposed to a database as required by the TIDS,To produce a database as the measurement standards in the TIDs.,N/A,N/A,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Quarterly,Number of quarterly reports on the implementation of Operation Vulindlela economic reform programme,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,1,The report on the implementation of Operation Vulindlela viewed.,1,1,1,1,4,1,4,N/A,N/A,,None,Nome,N/A,N/A,N/A,N/A,N/A,N/A,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Quarterly,Number of reports on the implementation of the comprehensive social compact programme ,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,0,1,The report has been prepared but there is no social compact programme to verify progress on the implementation,1,0,1,0,4,0,0,No reports produced on the implementation of the Comprehensive social compact,Finalisation of the Comprehensive Social Compact. ,,No report produced on the implementation of the social compact,to produce the report outlining the actual implementation of the comprehensive social compact. ,,,Target not met due to divergent views from the social partners,This is being managed through bilateral engagements with each social partner to seek agreement.,"The negotiations towards a comprehensive Social compact are still underway

",To continue with the negotiations towards a comprehensive Social compact Programme,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Quarterly,"Number of reports on the President’s role in the African Union and globally to fulfil leadership role in the continental and global bodies e.g., SADC Organs on peace and security; climate and just transition; GBV Circle of champions",Non-Standardized,Not  Applicable,Priority 7: A better Africa and the World,"International Cooperation, Trade and Security cluster",0,0,1,1 x report on the President's role in the African Union and globally to fulfill leadership role in the continental and global bodies,1,1,1,1,3,0,3,N/A,N/A,,Indicator not applicable in the quarter under review,,N/A,N/A,N/A,N/A,N/A,N/A,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Quarterly,The Red Tape Reduction Programme developed and implemented,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Red Tape Reduction
Programme developed
",Red tape reduction programme not produced,"Report on the
implementation of the
Red Tape Reduction
Programme
",Red Tape Reduction programme outlined with the progress reported as Annexure E,"Report on the
implementation of the
Red Tape Reduction
Programme
",Report produced on the implementation of the Red Tape Reduction Programme,"Report on the
implementation of the
Red Tape Reduction
Programme

","A report was  produced on the implementation of the Red Tape Reduction Programme

","Red Tape Reduction
Programme developed
and implemented
",-,The Red Tape Reduction Programme was developed and the implementation reports produced,N/A,N/A,,The Red Tape Reduction Programme was not produced ,to finalise the Red Tape Reduction Programme for implementation in Quarter 2. ,N/A,N/A,N/A,N/A,N/A,N/A,246
The Presidency,The Presidency,National,Executive Support,Cabinet Office,Annually,Annual Cabinet and FOSAD Programme approved by Q3,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,"2023 Annual
Cabinet and FOSAD
Programme approved
by Cabinet and
FOSAD Workshop
respectively
",,2023 Annual Cabinet and FOSAD Programme approved,N/A,N/A,,,,,,,,,,246
The Presidency,The Presidency,National,Executive Support,Cabinet Office,Quarterly,Number of quarterly report on implementation of the Cabinet and FOSAD Programme produced,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,1,1,The quarterly report was assessed against the annual programmes and the classified information was viewed,1,1,1,1,4,1,4,N/A,N/A,,None,None,N/A,N/A,N/A,N/A,N/A,N/A,246
The Presidency,The Presidency,National,Executive Support,Cabinet Office,Quarterly,Number of quarterly reports on the implementation of the Annual Legislative Programme produced,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,1,1,The Quarter 2 report was sent to the Office of the Deputy President on 05 October ,1,1,1,1,4,1,4,N/A,N/A,,None,None,N/A,N/A,N/A,N/A,N/A,N/A,246
The Presidency,The Presidency,National,Policy and Research Services,Policy and Research Services,Annually,NIP 2050 Phase II developed,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,"Draft NIP 2050 Phase
II developed developed
by June 2022
",,The draft NIP Phase II  was produced in June 2022,N/A,N/A,,,,,,,,,,246
The Presidency,The Presidency,National,Policy and Research Services,Policy and Research Services,Quarterly,Country investment consulted,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,"Country Investment
Strategy gazetted for
public consultation

",The Country Investment Strategy was gazetted on 27 May 2022,0,,"Report on Stakeholder
consultation conducted
on the draft Country
Investment Strategy

","Report produced  on Stakeholder consultation conducted on the draft Country Investment Strategy 

","Country investment
consulted by March
2023

",-,"Report produced  on Stakeholder consultation conducted on the draft Country Investment Strategy 

",N/A,N/A,,indicator not applicable in the quarter under review,None,N/A,N/A,,,N/A,N/A,246
The Presidency,The Presidency,National,Policy and Research Services,Policy and Research Services,Quarterly,Number of quarterly reports on strategic content support provided to the Principals to strengthen their leadership functions,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,1,1,The content support was provided and outlined in the report (Annexure A outlines the sources),1,1,1,1,4,1,4,N/A,N/A,,None,None,N/A,N/A,N/A,N/A,N/A,N/A,246
The Presidency,The Presidency,National,Policy and Research Services,Policy and Research Services,Quarterly,Number of Socio- Economic Impact Assessment reports developed,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,1,Report on the Socio-Economic Impact Assessment developed,0,,1,1,2,0,2,N/A,N/A,,Indicator not applicable in the quarter under review,None,N/A,N/A,,,N/A,N/A,246
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 1: Audit outcome on financial statements and performance information,Not Applicable,Not  Applicable,"An efficient, effective and development-oriented public service",Not Applicable,Financial and non-financial performance information submitted to the Auditor-General South Africa (AGSA) and National Treasury (NT).,Financial and non-financial performance information was submitted to the Auditor-General South Africa (AGSA) and National Treasury (NT) on 31 May 2022.,AGSA audit report ,Unqualified Audit Report for 2021/22 financial year received from Auditor-General.,"•Implementation Plan developed as per AGSA outcomes
•Review of internal control measures.
","•	Implementation Plan was developed as per AGSA outcomes.
•	Internal control measures were reviewed.
",Implementation of AGSA audit action plan.,The Department has implemented the 2021/22 AGSA Audit Action Plan.,Unqualified audit on financial statements and performance information.,-,Outcome only available after conclusion of AGSA process.,None.,N/A,"Unqualified audit on 
financial statements 
and performance 
information was 
achieved.",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 2: Percentage procurement of goods and services from SMMEs,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Minimum 30% expenditure achieved on procurement of goods and services from SMMEs.,,Minimum 30% expenditure achieved on procurement of goods and services from SMMEs.,"58,27% expenditure was achieved on procurement of goods and services from SMMEs.",Minimum 30% expenditure achieved on procurement of goods and services from SMMEs.,"53,42% expenditure on procurement of goods and services from SMMEs was achieved.",Minimum 30% expenditure achieved on procurement of goods and services from SMMEs.,"54,76% expenditure on procurement of goods and services from SMMEs was achieved.
",Minimum 30% expenditure achieved on procurement of goods and services from SMMEs.,-,"54,76% expenditure on procurement of goods and services from SMMEs was achieved.",None,N/A,"54,76% expenditure 
on procurement of 
goods and services 
from SMMEs was 
achieved.",,,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 3: Percentage invoices paid within prescribed timeframes,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",100% of all compliant invoices paid within 30 days.,"96,72%% of all compliant invoices were paid within 30 days.",100% of all compliant invoices paid within 30 days.,98.36% of all compliant invoices received were paid within 30 days.,100% of all compliant invoices paid within 30 days.,"88.35% of all compliant invoices received were paid within 30 days.
",100% of all compliant invoices paid within 30 days.,"91,06% of all compliant invoices received were paid within 30 days.",100% Payment of all compliant invoices within 30 days.,-,"93,37% of all compliant invoices received were paid within 30 days.","Invoices and 
supporting 
documents (VA26 
orders) were 
submitted late to 
Finance by officials in 
the Department.","Non-compliance 
letters were issued 
by the Chief 
Financial Officer. 
The Department will 
also institutionalise 
effective consequence 
management in 
2023/2024","93,37% of all 
compliant invoices 
received were paid 
within 30 days.",Invoices were submitted late to Finance by Officials in the Department.,Non-Compliance letters were sent  by the Office of the CFO to officials who did not comply to submit their outstanding invoices.,Invoices were submitted late to Finance by Officials in the Department.,Non-Compliance letters were issued  by the Office of the CFO to non-complying units.,"Invoices and supporting documents were submitted late to Finance by Officials in the Department.
","Non-Compliance letters were sent by the Office of the CFO to non-compliant officials.
",Invoices and supporting documents (VA26 orders) were submitted late to Finance by Officials in the Department.,Non-Compliance letters were sent  by the Office of the CFO.,246
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 4: 40% Public Procurement from Women-owned business,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Maintain minimum of 40% procurement spend on Women-owned businesses.,,Maintain minimum of 40% procurement spend on Women-owned businesses.,"32,80% procurement spend on Women-owned businesses.",Maintain minimum of 40% procurement spend on Women-owned businesses.,31.77% procurement was spent on Women-owned businesses.,Maintain minimum of 40% procurement spend on Women-owned businesses.,"37,03% procurement was spent on Women-owned businesses.
",Maintain minimum of 40% procurement spend on Women-owned businesses.,-,"37,03% procurement was spent on women-owned businesses.","The Technical Indicator Description (TID) did not exclude expenditure generated from Government institutions, Entities and Transversal Contracts.","The TID for 2023/24 financial year has been adjusted to exclude expenditure generated from
 Government institutions, Entities and Transversal Contracts (e.g. SITA, NT).","37,03% procurement 
was spent on women-owned business.",,,Most of the expenditure incurred for the first & second quarter are as a result of orders and tenders (Projects) concluded in the previous financial year. Expenditure incurred from Transversal contracts concluded either by SITA or National Treasury (NT).,"Moving forward the Department will implement targeted procurement wherein only supplier from the CSD that are at least 40% women owned will be given opportunity to submit written price quotations and open tenders, and ultimately compete amongst themselves. With the planned sourcing strategy there should be improvement in the outer quarters.",,"The Department is continuing to implement targeted procurement wherein only supplier from the Central Supplier Database that are at least 40% women-owned are sourced.
",The Technical Indicator Description (TID) did not exclude procurement generated from transversal and existing contracts. ,"The TID in 2023/24 financial year has been adjusted to exclusion of procurement from Government institutions, Entities and Transversal Contracts (e.g. SITA, NT).",246
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 5: Percentage of vacancy rate,Not Applicable,Not  Applicable,Decent employment through inclusive growth,"The Economic Sectors, Employment and Infrastructure Development cluster","Vacancy rate below 10%
",Vacancy rate was maintained at 10.9%.,Vacancy rate below 10 %,Vacancy rate was maintained at 10.4%.,Vacancy rate below 10 %,Vacancy rate was maintained at 7.3%.,Vacancy rate below 10 %,"Vacancy rate was maintained at 7,9%.","Vacancy rate below 10%


",-,"Vacancy rate was 7,9% as at 31 March 2023.",None,N/A,"Vacancy rate was 7,9% 
as at 31 March 2023.",28 positions were advertised however recruitment was not finalised. Four terminations were registered. ,Fast track the filling of advertised positions,The Department experienced five (5) exits in the quarter. ,The finalisation of the recruitment process and advertisement of remaining vacant positions will result in the reduction of current vacancy rate and it is envisaged that the rate will drop below 10% in the coming quarter.,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 6: Percentage compliance with departmental Employment Equity Plan - People with disabilities,Not Applicable,Not  Applicable,Decent employment through inclusive growth,"The Economic Sectors, Employment and Infrastructure Development cluster",People living with disability representation maintained above 3%.,"People living with disabilities' representation was maintained at 4,6%.",People living with disability representation maintained above 3%.,"People living with disabilities' representation was maintained at 4,6%.",People living with disability representation maintained above 3%.,"People living with disabilities' representation was maintained at 4,4%.",People living with disability representation maintained above 3%.,"People living with disability representation was maintained at 4,5%.",People living with disability representation maintained above 3%.,-,"People living with disabilities’ representation was 4,5% as at 31 March 2023.",None,N/A,"PWDs’ representation 
was 4,5% as at 31 
March 2023.",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 6: Percentage compliance with departmental Employment Equity Plan - SMS women representation,Not Applicable,Not  Applicable,Decent employment through inclusive growth,"The Economic Sectors, Employment and Infrastructure Development cluster",SMS women representation at a minimum of 50%.,SMS women representation was maintained at 49.2%.,SMS women representation at a minimum of 50%.,SMS women representation was maintained at 50%.,SMS women representation at a minimum of 50%.,SMS women representation was maintained at 50%.,SMS women representation at a minimum of 50%.,"SMS women representation was maintained at 49,2%.",SMS women representation at a minimum of 50%.,-,"SMS women representation was maintained at 49,2%.",Natural attrition due to resignations and retirements of female SMS members during the financial year 2022/23.,Advertised vacant SMS positions to prioritise the appointment of competent female SMS members during the financial year 2023/2024.,"SMS women 
representation was 
maintained at 49,2%.",The percentage rate improved as a result of termination of service by 2 male SMS members.,Fast track the filling of vacant positions and implementation of ring-fenced positions.,None,N/A,None,N/A,"Natural attrition due to resignation and retirement of the two female SMS members.
","Priority will be given to the appointment of competent female SMS members. Two positions vacated by two female SMS members have already been advertised.
",246
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 7: Percentage of Work Place Skills Plan (WSP) implemented,Not Applicable,Not  Applicable,A skilled and capable workforce to support an inclusive growth path,Governance and Administration cluster,25% implementation of WSP.,"22,5% of the WSP was implemented.",30% implementation of WSP.,"30% of the WSP was implemented as follows: 
1. Two (2) Transversal programmes on Computer Literacy and Advanced Project Management at 2.5% each (5%); 
2. (One) 1 Leadership programme on Compulsory Pre-entry Programme for MMS and SMS members at 5%; 
3. Internship Programme approved at 10%; 
4. Bursary programme approved at 10%.",25% implementation of WSP.,"25% of the WSP was implemented as follows:
1. Two Skills programmes - Supply Chain Management and Stakeholder Engagement and Management facilitated; 
2. One Leadership programme on ISO 22301 Lead Implementer Training facilitated.
3.Obtained approval for awarding of bursaries.",20% implementation of WSP.,"20% of the WSP was implemented as follows:
1.	Three Skills programmes - Contract Management, Project Management, Monitoring and Evaluation; 
2.	The implementation of the Internship Programme.
3.	One Leadership programme - Applied Risk Identification Workshop.
",100% implementation of WSP.,-,100% of the WSP was implemented.,None,N/A,"100% of WSP was 
implemented.",Insufficient nominations for the Stakeholder Engagement programme. Employees who had captured a skills gap in this regard in their PDPs were not available to attend. A consequent open invite to Branches did not yield adequate nominations.,The course to be facilitated again during the third quarter or to be replaced with an alternative programme.,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 8: Percentage implementation of the Annual Internal Audit Plan,Not Applicable,Not  Applicable,Not Applicable,Governance and Administration cluster,20% implementation of the Annual Internal Audit Plan.,"20% implementation of the Annual Internal Audit Plan through the following activities:
1. Review of the Department's 2021-22 Annual Report;
2. Review of Quarter 4 Pre-determined Objectives; and 
3. Review of Financial Statements.",30% implementation of the Annual Internal Audit Plan.,"30% of the Annual Internal Audit Plan was implemented as follows:
1. Follow-up audit on COVID-19 Compliance Report;
2. Review of Pre-determined Objectives 2022/23 Q1 Report;
3. Review of Tourism Relief Fund Process Report;
4. Risk Management Review Report.",30% implementation of the Annual Internal Audit Plan.,"30% of the Annual Internal Audit Plan was implemented as follows:
1.	ICT Governance;
2.	Tourist Guiding;
3.	Pre-determined Objectives Q2; and
4.	Follow-up - Accounts Management.
",20% implementation of the Annual Internal Audit Plan.,"20% of the Annual Internal Audit Plan was implemented as follows:
1.	ICT General Controls Audit;
2.	Pre-determined Objectives Q3; and
3.	Quotations review.
",100% implementation of the Annual Internal Audit Plan.,-,100% of the Annual Internal Audit Plan was implemented.,None,N/A,"100% of the annual 
Internal Audit Plan 
was implemented.",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 9: Percentage implementation of the Communication Strategy and Implementation Plan,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"•Communication Strategy approved.
•100% of the Q1 Implementation Plan achieved.
","•	Communication Strategy was developed but not yet approved.
•	100% of the Q1 Implementation Plan was achieved.
",100% of Q2 Implementation Plan targets achieved.,100% of Q2 Implementation Plan targets was achieved.,100% of Q3 Implementation Plan targets achieved.,100% of Q3 Implementation Plan targets were achieved.,100% of Q4 Implementation Plan targets achieved.,100% of Q4 Implementation Plan targets were achieved.,100% of the approved Communication Strategy and Implementation Plan achieved. ,-,100% of the approved Communication Strategy and Implementation Plan was achieved.,None,N/A,"100% of the approved 
Communication 
Strategy and 
Implementation Plan 
was achieved.",Consultations are still on-going and not yet finalised.,Communications Strategy to be approved in Quarter 2.,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,Output Indicator 1: Number of monitoring and evaluation reports on tourism projects and initiatives developed - 2021/2022 STR finalised and published,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"•	Draft 2021/2022 STR updated.
•	STR Framework Reviewed.
","•	Draft 2021/2022 STR was updated.
•	STR Framework was reviewed.
",2021/2022 STR Finalised,2021/22 STR was finalised.,2021/22 STR Published,"2020/21 STR was approved and published.
",No target,Progress report on the development of the Draft 2021/22 STR was developed.,3.	2021/2022 STR finalised and published,-,2020/2021 STR was finalised and published.,None,N/A,"2020/2021 STR 
was finalised and 
published.
",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,Output Indicator 1: Number of monitoring and evaluation reports on tourism projects and initiatives developed - Development of a report on state and availability of key tourism statistics and resources at Provincial level,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Terms of Reference (ToR) for the development of the state and availability of key tourism statistics and resources at provincial level,Terms of Reference (ToR) for the development of the state and availability of key tourism statistics and resources at provincial level were developed.,Consultation undertaken on the ToR for the development of the state and availability of tourism statistics and resources at provincial level,Consultation undertaken on the ToR for the development of the state and availability of tourism statistics and resources at provincial level.,Data collection for the development of a report on the state and availability of key tourism statistics and resources at provincial level report conducted,"Data collection for the development of a report on the state and availability of key tourism statistics and resources at provincial level report was conducted.
",Report on the state and availability of key Tourism statistics and resources at provincial level developed,Report on the state and availability of key Tourism statistics and resources at provincial level was developed.,5.	Development of a report on state and availability of key tourism statistics and resources at Provincial level,-,A report on state and availability of key tourism statistics and resources at Provincial level was developed.,None,N/A,"A report on state 
and availability of 
key tourism statistics 
and resources at 
Provincial level was 
developed.
",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,Output Indicator 1: Number of monitoring and evaluation reports on tourism projects and initiatives developed - Evaluation of the Resource Efficiency project conducted,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Proposal for the evaluation developed,Proposal for the evaluation was developed.,Data collection tools developed,Data collection tools were developed.,"•	Data collection commenced.
•	Draft Report developed
","•	Data collection commenced in October 2022 with an online survey with learners, face-to-face interviews with host employers. Data collection proceeded with focus group discussions with the service provider and facilitators. 
•	The Draft Report on the evaluation of the Resource Efficiency project was developed.
",Final Report developed,Final report was developed.,1.	Evaluation of the Resource Efficiency project conducted,-,Evaluation of the Resource Efficiency project was conducted.,None,N/A,"Evaluation of the 
Resource Efficiency 
Project was 
conducted.
",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,Output Indicator 1: Number of monitoring and evaluation reports on tourism projects and initiatives developed - Four TSRP Implementation Reports,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Quarterly TSRP implementation report developed,Quarterly TSRP implementation report was developed.,Quarterly TSRP implementation report developed,Quarterly TSRP implementation report was developed.,Quarterly TSRP implementation report developed,"Quarter three TSRP Implementation Report developed.
",Quarterly TSRP implementation report developed,Quarterly TSRP implementation report was developed.,4.	Four TSRP Implementation Reports,-,Four TSRP Implementation Reports were developed.,None,N/A,"Four TSRP 
Implementation 
Reports were 
developed.",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,Output Indicator 1: Number of monitoring and evaluation reports on tourism projects and initiatives developed - Monitoring of Capacity Building Programme undertaken ,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Monitoring of Capacity Building Programme undertaken,Monitoring of Capacity Building Programme was undertaken.,Monitoring of Capacity Building Programme undertaken,Monitoring of Capacity Building Programme was undertaken.,Monitoring of Capacity Building Programme undertaken,"Monitoring of Capacity Building Programme was undertaken and a Report was developed.
",Monitoring of Capacity Building Programme undertaken,Monitoring of Capacity Building Programme was undertaken.,"2.	Monitoring of Capacity Building Programme undertaken (Hospitality Youth Programme, National Youth Chefs Training Programme, Tourism Monitors Programme and Food Safety Quality Assurers Programme)",-,"Monitoring of Capacity Building Programme (Hospitality Youth Programme, National Youth Chefs Training Programme, Tourism Monitors Programme and Food Safety Quality Assurers Programme) was undertaken.",None,N/A,"Monitoring of Capacity 
Building Programme 
(Hospitality Youth 
Programme, National 
Youth Chefs Training 
Programme, Tourism 
Monitors Programme 
and Food Safety 
Quality Assurers 
Programme) was 
undertaken.
",None,N/A,None,N/A,None,N/A,None,N/A,246
